id,creation_time,property1,property2,property3,property4,property5,failed,failed_reason,time_of_death,details,assignment_id,event_type
170,2022-12-02 23:37:07.35928,,,,,,f,,,{},3J2UYBXQQN031KLA4KP5019LLOF06B,AssignmentSubmitted
171,2022-12-02 23:42:39.278318,,,,,,f,,,{},358UUM7WR1RA5EJEH7DCQBA4POZR7Y,AssignmentAbandoned
172,2022-12-02 23:42:44.332709,,,,,,f,,,{},358UUM7WR1RA5EJEH7DCQBA4POZR7Y,AssignmentAccepted
173,2022-12-02 23:43:20.409362,,,,,,f,,,{},3FTF2T8WLT6JRTOTVYL2R69RCUAW9S,AssignmentAbandoned
174,2022-12-02 23:43:36.371073,,,,,,f,,,{},3FTF2T8WLT6JRTOTVYL2R69RCUAW9S,AssignmentAccepted
175,2022-12-03 00:37:44.832903,,,,,,f,,,{},3FTF2T8WLT6JRTOTVYL2R69RCUAW9S,AssignmentSubmitted
176,2022-12-03 01:42:59.705768,,,,,,f,,,{},358UUM7WR1RA5EJEH7DCQBA4POZR7Y,AssignmentAbandoned
177,2022-12-03 01:43:49.440755,,,,,,f,,,{},3ZPBJO59KRPDXT6LCF44CZIUPS5DHM,AssignmentAccepted
178,2022-12-03 02:10:36.287907,,,,,,f,,,{},3ZPBJO59KRPDXT6LCF44CZIUPS5DHM,AssignmentReturned
179,2022-12-03 02:11:13.30502,,,,,,f,,,{},3RKNTXVS3OMLNAFEDYTJS91KZKN4AQ,AssignmentAccepted
180,2022-12-03 02:17:15.406008,,,,,,f,,,{},3RKNTXVS3OMLNAFEDYTJS91KZKN4AQ,AssignmentSubmitted
