id,creation_time,property1,property2,property3,property4,property5,failed,failed_reason,time_of_death,details,type,network_id,participant_id,awaiting_async_process,pending_async_processes,failed_async_processes,degree,child_id,seed,definition,vertex_id,dependent_vertex_ids,target_num_trials,stimulus_id,phase,participant_group,block,has_media,s3_bucket,remote_media_dir,media_id
1024,2023-04-10 22:58:56.457309,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,4,,f,{},{},20,1068,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 39}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 9}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 42}, {""content"": [2, 1, 0, 1, 2, 0, 2, 1, 0], ""is_center"": false, ""vertex_id"": 35}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 19}]","[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 39}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 9}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 42}, {""content"": [2, 1, 0, 1, 2, 0, 2, 1, 0], ""is_center"": false, ""vertex_id"": 35}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 19}]",39,"[42, 19, 9, 35]",,,,,,,,,
961,2023-04-10 22:47:33.05316,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,22,,f,{},{},19,1025,"[{""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 36}, {""content"": [2, 0, 2, 1, 1, 1, 2, 0, 2], ""is_center"": false, ""vertex_id"": 15}, {""content"": [1, 1, 1, 0, 0, 0, 1, 1, 1], ""is_center"": false, ""vertex_id"": 12}, {""content"": [0, 0, 0, 2, 2, 2, 1, 1, 1], ""is_center"": false, ""vertex_id"": 11}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 18}]","[{""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 36}, {""content"": [2, 0, 2, 1, 1, 1, 2, 0, 2], ""is_center"": false, ""vertex_id"": 15}, {""content"": [1, 1, 1, 0, 0, 0, 1, 1, 1], ""is_center"": false, ""vertex_id"": 12}, {""content"": [0, 0, 0, 2, 2, 2, 1, 1, 1], ""is_center"": false, ""vertex_id"": 11}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 18}]",36,"[11, 12, 18, 15]",,,,,,,,,
1025,2023-04-10 22:59:05.532139,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,22,,f,{},{},20,1075,"[{""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 36}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 15}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 12}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 18}, {""content"": [0, 0, 0, 2, 2, 2, 1, 1, 1], ""is_center"": false, ""vertex_id"": 11}]","[{""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 36}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 15}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 12}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 18}, {""content"": [0, 0, 0, 2, 2, 2, 1, 1, 1], ""is_center"": false, ""vertex_id"": 11}]",36,"[11, 12, 18, 15]",,,,,,,,,
981,2023-04-10 22:49:59.904549,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,29,,f,{},{},19,1029,"[{""content"": [2, 2, 2, 0, 0, 0, 2, 2, 2], ""is_center"": true, ""vertex_id"": 16}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 44}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 7}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 18}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 24}]","[{""content"": [2, 2, 2, 0, 0, 0, 2, 2, 2], ""is_center"": true, ""vertex_id"": 16}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 44}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 7}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 18}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 24}]",16,"[44, 18, 24, 7]",,,,,,,,,
1029,2023-04-10 22:59:31.145408,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,29,,f,{},{},20,1052,"[{""content"": [0, 1, 2, 0, 2, 1, 2, 1, 0], ""is_center"": true, ""vertex_id"": 16}, {""content"": [0, 0, 0, 2, 2, 2, 1, 1, 1], ""is_center"": false, ""vertex_id"": 24}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 7}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 18}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 44}]","[{""content"": [0, 1, 2, 0, 2, 1, 2, 1, 0], ""is_center"": true, ""vertex_id"": 16}, {""content"": [0, 0, 0, 2, 2, 2, 1, 1, 1], ""is_center"": false, ""vertex_id"": 24}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 7}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 18}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 44}]",16,"[44, 18, 24, 7]",,,,,,,,,
967,2023-04-10 22:47:55.135505,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,48,,f,{},{},19,1030,"[{""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": true, ""vertex_id"": 9}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 33}, {""content"": [2, 0, 2, 1, 1, 1, 2, 0, 2], ""is_center"": false, ""vertex_id"": 15}, {""content"": [0, 0, 0, 0, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 32}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 39}]","[{""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": true, ""vertex_id"": 9}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 33}, {""content"": [2, 0, 2, 1, 1, 1, 2, 0, 2], ""is_center"": false, ""vertex_id"": 15}, {""content"": [0, 0, 0, 0, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 32}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 39}]",9,"[39, 32, 33, 15]",,,,,,,,,
1030,2023-04-10 22:59:45.446767,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,48,,f,{},{},20,1078,"[{""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": true, ""vertex_id"": 9}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 15}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 32}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 33}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 39}]","[{""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": true, ""vertex_id"": 9}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 15}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 32}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 33}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 39}]",9,"[39, 32, 33, 15]",,,,,,,,,
989,2023-04-10 22:52:24.774077,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,6,,f,{},{},19,1036,"[{""content"": [0, 2, 0, 2, 0, 2, 0, 2, 0], ""is_center"": true, ""vertex_id"": 0}, {""content"": [2, 2, 2, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 41}, {""content"": [2, 2, 2, 0, 1, 0, 2, 2, 2], ""is_center"": false, ""vertex_id"": 38}, {""content"": [0, 0, 0, 2, 0, 2, 1, 1, 1], ""is_center"": false, ""vertex_id"": 10}, {""content"": [0, 1, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 14}]","[{""content"": [0, 2, 0, 2, 0, 2, 0, 2, 0], ""is_center"": true, ""vertex_id"": 0}, {""content"": [2, 2, 2, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 41}, {""content"": [2, 2, 2, 0, 1, 0, 2, 2, 2], ""is_center"": false, ""vertex_id"": 38}, {""content"": [0, 0, 0, 2, 0, 2, 1, 1, 1], ""is_center"": false, ""vertex_id"": 10}, {""content"": [0, 1, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 14}]",0,"[14, 41, 38, 10]",,,,,,,,,
983,2023-04-10 22:51:02.061283,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,31,,f,{},{},19,1031,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 30}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 8}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 6}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 18}, {""content"": [0, 1, 2, 0, 1, 0, 2, 1, 0], ""is_center"": false, ""vertex_id"": 45}]","[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 30}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 8}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 6}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 18}, {""content"": [0, 1, 2, 0, 1, 0, 2, 1, 0], ""is_center"": false, ""vertex_id"": 45}]",30,"[6, 18, 8, 45]",,,,,,,,,
1031,2023-04-10 22:59:45.623185,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,31,,f,{},{},20,1074,"[{""content"": [0, 0, 0, 1, 1, 1, 0, 0, 0], ""is_center"": true, ""vertex_id"": 30}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 6}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 18}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 45}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 8}]","[{""content"": [0, 0, 0, 1, 1, 1, 0, 0, 0], ""is_center"": true, ""vertex_id"": 30}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 6}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 18}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 45}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 8}]",30,"[6, 18, 8, 45]",,,,,,,,,
959,2023-04-10 22:47:22.778563,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,23,,f,{},{},19,1032,"[{""content"": [1, 1, 1, 2, 2, 2, 0, 0, 0], ""is_center"": true, ""vertex_id"": 3}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 33}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 1], ""is_center"": false, ""vertex_id"": 37}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 23}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 42}]","[{""content"": [1, 1, 1, 2, 2, 2, 0, 0, 0], ""is_center"": true, ""vertex_id"": 3}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 33}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 1], ""is_center"": false, ""vertex_id"": 37}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 23}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 42}]",3,"[42, 23, 33, 37]",,,,,,,,,
980,2023-04-10 22:49:34.4887,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,11,,f,{},{},19,1033,"[{""content"": [2, 2, 2, 2, 2, 2, 2, 2, 1], ""is_center"": true, ""vertex_id"": 13}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 23}, {""content"": [2, 0, 0, 0, 0, 0, 0, 0, 2], ""is_center"": false, ""vertex_id"": 26}, {""content"": [2, 0, 0, 0, 0, 0, 0, 0, 2], ""is_center"": false, ""vertex_id"": 43}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 24}]","[{""content"": [2, 2, 2, 2, 2, 2, 2, 2, 1], ""is_center"": true, ""vertex_id"": 13}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 23}, {""content"": [2, 0, 0, 0, 0, 0, 0, 0, 2], ""is_center"": false, ""vertex_id"": 26}, {""content"": [2, 0, 0, 0, 0, 0, 0, 0, 2], ""is_center"": false, ""vertex_id"": 43}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 24}]",13,"[23, 26, 43, 24]",,,,,,,,,
1033,2023-04-10 23:00:00.586783,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,11,,f,{},{},20,1080,"[{""content"": [0, 2, 1, 0, 1, 0, 2, 1, 0], ""is_center"": true, ""vertex_id"": 13}, {""content"": [2, 0, 0, 0, 0, 0, 0, 0, 2], ""is_center"": false, ""vertex_id"": 26}, {""content"": [0, 0, 0, 2, 2, 2, 1, 1, 1], ""is_center"": false, ""vertex_id"": 24}, {""content"": [0, 1, 2, 0, 1, 2, 2, 1, 0], ""is_center"": false, ""vertex_id"": 43}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 1], ""is_center"": false, ""vertex_id"": 23}]","[{""content"": [0, 2, 1, 0, 1, 0, 2, 1, 0], ""is_center"": true, ""vertex_id"": 13}, {""content"": [2, 0, 0, 0, 0, 0, 0, 0, 2], ""is_center"": false, ""vertex_id"": 26}, {""content"": [0, 0, 0, 2, 2, 2, 1, 1, 1], ""is_center"": false, ""vertex_id"": 24}, {""content"": [0, 1, 2, 0, 1, 2, 2, 1, 0], ""is_center"": false, ""vertex_id"": 43}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 1], ""is_center"": false, ""vertex_id"": 23}]",13,"[23, 26, 43, 24]",,,,,,,,,
975,2023-04-10 22:48:28.552614,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,39,,f,{},{},19,1039,"[{""content"": [0, 1, 0, 2, 2, 2, 0, 1, 0], ""is_center"": true, ""vertex_id"": 28}, {""content"": [0, 1, 2, 0, 1, 0, 2, 1, 0], ""is_center"": false, ""vertex_id"": 45}, {""content"": [0, 1, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 14}, {""content"": [0, 0, 0, 1, 1, 1, 2, 2, 2], ""is_center"": false, ""vertex_id"": 17}, {""content"": [0, 2, 0, 0, 0, 0, 0, 2, 0], ""is_center"": false, ""vertex_id"": 40}]","[{""content"": [0, 1, 0, 2, 2, 2, 0, 1, 0], ""is_center"": true, ""vertex_id"": 28}, {""content"": [0, 1, 2, 0, 1, 0, 2, 1, 0], ""is_center"": false, ""vertex_id"": 45}, {""content"": [0, 1, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 14}, {""content"": [0, 0, 0, 1, 1, 1, 2, 2, 2], ""is_center"": false, ""vertex_id"": 17}, {""content"": [0, 2, 0, 0, 0, 0, 0, 2, 0], ""is_center"": false, ""vertex_id"": 40}]",28,"[14, 45, 40, 17]",,,,,,,,,
956,2023-04-10 22:47:11.119801,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,3,,f,{},{},19,1034,"[{""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 48}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 4}, {""content"": [2, 0, 2, 0, 2, 0, 2, 0, 2], ""is_center"": false, ""vertex_id"": 46}, {""content"": [2, 0, 0, 0, 0, 0, 0, 0, 2], ""is_center"": false, ""vertex_id"": 26}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 22}]","[{""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 48}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 4}, {""content"": [2, 0, 2, 0, 2, 0, 2, 0, 2], ""is_center"": false, ""vertex_id"": 46}, {""content"": [2, 0, 0, 0, 0, 0, 0, 0, 2], ""is_center"": false, ""vertex_id"": 26}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 22}]",48,"[46, 4, 26, 22]",,,,,,,,,
1041,2023-04-10 23:00:58.650196,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,17,,f,{},{},21,,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 32}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 35}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 2}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 20}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 9}]","[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 32}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 35}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 2}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 20}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 9}]",32,"[20, 2, 9, 35]",,,,,,,,,
1017,2023-04-10 22:58:01.624286,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,17,,f,{},{},20,1041,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 32}, {""content"": [2, 0, 0, 0, 0, 0, 0, 0, 2], ""is_center"": false, ""vertex_id"": 20}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 9}, {""content"": [2, 1, 0, 1, 2, 0, 2, 1, 0], ""is_center"": false, ""vertex_id"": 35}, {""content"": [0, 1, 2, 0, 1, 2, 0, 1, 2], ""is_center"": false, ""vertex_id"": 2}]","[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 32}, {""content"": [2, 0, 0, 0, 0, 0, 0, 0, 2], ""is_center"": false, ""vertex_id"": 20}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 9}, {""content"": [2, 1, 0, 1, 2, 0, 2, 1, 0], ""is_center"": false, ""vertex_id"": 35}, {""content"": [0, 1, 2, 0, 1, 2, 0, 1, 2], ""is_center"": false, ""vertex_id"": 2}]",32,"[20, 2, 9, 35]",,,,,,,,,
957,2023-04-10 22:47:13.682939,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,25,,f,{},{},19,1035,"[{""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 1}, {""content"": [0, 0, 0, 2, 0, 2, 1, 1, 1], ""is_center"": false, ""vertex_id"": 10}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 34}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 7}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 8}]","[{""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 1}, {""content"": [0, 0, 0, 2, 0, 2, 1, 1, 1], ""is_center"": false, ""vertex_id"": 10}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 34}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 7}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 8}]",1,"[8, 10, 7, 34]",,,,,,,,,
966,2023-04-10 22:47:54.274068,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,32,,f,{},{},19,1037,"[{""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 21}, {""content"": [2, 0, 0, 0, 0, 0, 0, 0, 2], ""is_center"": false, ""vertex_id"": 43}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 24}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 27}, {""content"": [2, 2, 2, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 41}]","[{""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 21}, {""content"": [2, 0, 0, 0, 0, 0, 0, 0, 2], ""is_center"": false, ""vertex_id"": 43}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 24}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 27}, {""content"": [2, 2, 2, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 41}]",21,"[24, 41, 43, 27]",,,,,,,,,
1037,2023-04-10 23:00:26.503427,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,32,,f,{},{},20,1061,"[{""content"": [1, 1, 1, 2, 2, 2, 0, 0, 0], ""is_center"": true, ""vertex_id"": 21}, {""content"": [2, 2, 2, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 41}, {""content"": [0, 0, 0, 2, 2, 2, 1, 1, 1], ""is_center"": false, ""vertex_id"": 24}, {""content"": [0, 0, 0, 1, 1, 1, 0, 0, 0], ""is_center"": false, ""vertex_id"": 27}, {""content"": [0, 1, 2, 0, 1, 2, 2, 1, 0], ""is_center"": false, ""vertex_id"": 43}]","[{""content"": [1, 1, 1, 2, 2, 2, 0, 0, 0], ""is_center"": true, ""vertex_id"": 21}, {""content"": [2, 2, 2, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 41}, {""content"": [0, 0, 0, 2, 2, 2, 1, 1, 1], ""is_center"": false, ""vertex_id"": 24}, {""content"": [0, 0, 0, 1, 1, 1, 0, 0, 0], ""is_center"": false, ""vertex_id"": 27}, {""content"": [0, 1, 2, 0, 1, 2, 2, 1, 0], ""is_center"": false, ""vertex_id"": 43}]",21,"[24, 41, 43, 27]",,,,,,,,,
977,2023-04-10 22:48:41.651286,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,27,,f,{},{},19,1038,"[{""content"": [0, 0, 0, 2, 0, 2, 1, 1, 1], ""is_center"": true, ""vertex_id"": 10}, {""content"": [2, 0, 2, 2, 2, 2, 2, 0, 2], ""is_center"": false, ""vertex_id"": 29}, {""content"": [0, 2, 0, 2, 0, 2, 0, 2, 0], ""is_center"": false, ""vertex_id"": 0}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 42}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 1}]","[{""content"": [0, 0, 0, 2, 0, 2, 1, 1, 1], ""is_center"": true, ""vertex_id"": 10}, {""content"": [2, 0, 2, 2, 2, 2, 2, 0, 2], ""is_center"": false, ""vertex_id"": 29}, {""content"": [0, 2, 0, 2, 0, 2, 0, 2, 0], ""is_center"": false, ""vertex_id"": 0}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 42}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 1}]",10,"[42, 0, 1, 29]",,,,,,,,,
